imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count
tt15245268,Young Hearts,Elias develops feelings for his new neighbor Alexander. He soon realizes he's falling in love for the first time.,2024,20241h 39m,7.9,9.3K
tt26757462,Hellboy: The Crooked Man,"Hellboy and a rookie B.P.R.D. agent in the 1950s are sent to the Appalachians, where they discover a remote community dominated by witches and led by the sinister local demon, the Crooked Man.",2024,20241h 39m,4.5,18K
tt14999684,Shelby Oaks,A woman's obsessive search for her missing sister leads her into a terrifying mystery at the hands of an unknown evil.,2024,20241h 31m,5.3,15K
tt15338966,Reunion,"Snowbound at their high school reunion, former classmates uncover a murder and scramble to identify the killer among them before they're all iced out for good.",2024,20241h 30m,5.6,7.5K
tt27813235,The Surfer,"A man returns to his childhood beach in Australia, but is forced into a fight for survival by a territorial group called the Bay Boys.",2024,20241h 40m,5.9,22K
tt21272942,The Strangers' Case,"Five strangers are pulled together, colliding on a single night where survival is uncertain.",2024,20241h 43m,8.1,13K
tt29439114,The Room Next Door,"Ingrid and Martha were close friends in their youth, when they worked together at the same magazine. After years of being out of touch, they meet again in an extreme but strangely sweet situation.",2024,20241h 47m,6.8,28K
tt24176060,Queer,"In 1950s Mexico City, an American immigrant in his late forties leads a solitary life amidst a small American community. However, the arrival of a young student stirs the man into finally establishing a meaningful connection with someone.",2024,20242h 17m,6.3,31K
tt19704542,Sidelined: The QB and Me,A headstrong dancer and a cocky quarterback fight against their feelings for each other as their post-grad future threatens to keep them apart.,2024,20241h 39m,5.7,6.7K
tt0327785,The Killer's Game,"When a hitman is diagnosed with a terminal illness, he decides to take a hit out on himself. But when the very hitmen he hired also target his ex-girlfriend, he must fend off an army of assassin colleagues.",2024,20241h 44m,5.8,22K
tt19356262,Drive-Away Dolls,"Jamie regrets her breakup with her girlfriend, while Marian needs to relax. In search of a fresh start, they embark on an unexpected road trip to Tallahassee. Things quickly go awry when they cross paths with a group of inept criminals.",2024,20241h 24m,5.4,29K
tt5822536,Paddington in Peru,"Paddington returns to Peru to visit his beloved Aunt Lucy, who now resides at the Home for Retired Bears. With the Brown family in tow, a thrilling adventure ensues when a mystery plunges them into an unexpected journey.",2024,20241h 46m,6.6,36K
tt3083016,Beverly Hills Cop: Axel F,Axel Foley returns to Beverly Hills after his daughter's life is threatened for a family reunion that includes old pals John Taggart and Billy Rosewood to uncover a conspiracy.,2024,20241h 58m,6.4,88K
tt21051906,A Family Affair,"A surprising romance kicks off comic consequences for a young woman, her mother, and her movie-star boss as they face the complications of love, sex, and identity.",2024,20241h 51m,5.4,40K
tt24458622,The Six Triple Eight,"During World War II, 855 women joined the fight to fix the three-year backlog of undelivered mail. Faced with discrimination and a country devastated by war, they managed to sort more than 17 million pieces of mail ahead of time.",2024,20242h 7m,6.7,32K
tt30327451,The Marching Band,A world-famous orchestra conductor discovers the brother he never knew he had — a school cafeteria worker who plays trombone in a local marching band.,2024,20241h 42m,7.4,7K
tt28613536,Bob Trevino Likes It,"When lonely 20-something Lily Trevino accidentally befriends a stranger online who shares the same name as her own self-centered father, encouragement and support from this new Bob Trevino could change her life.",2024,20241h 41m,7.4,8.1K
tt30970235,Article 370,"Ahead of a major constitutional decision, special agent Zooni Haksar is tasked with a secret mission to quell violence in a conflict-ridden region.",2024,20242h 38m,7.8,29K
tt21942598,Freaky Tales,"Four interconnected stories set in 1987 Oakland, CA. will tell about the love of music, movies, people, places and memories beyond our knowable universe.",2024,20241h 47m,6.2,19K
tt23770030,Memoir of a Snail,"A bittersweet memoir of a melancholic woman called Grace Pudel - a hoarder of snails, romance novels, and guinea pigs.",2024,20241h 34m,7.8,26K
tt13778486,Succubus,"A new father struggling with fatigue, emotional insecurities, and a failing marriage joins a dating app, only to swipe right on what may be an inhuman presence.",2024,20241h 43m,4.7,2.3K
tt26458038,Manjummel Boys,"A group of friends get into a daring rescue mission to save their friend from Guna Caves, a perilously deep pit from where nobody has ever been brought back.",2024,20242h 15m,8.2,34K
tt23778968,Thelma,"When 93-year-old Thelma Post gets duped by a phone scammer pretending to be her grandson, she sets out on a treacherous quest across the city to reclaim what was taken from her.",2024,20241h 38m,6.9,30K
tt15042300,On Swift Horses,"Muriel and her husband Lee are about to begin a bright new life, which is upended by the arrival of Lee's brother. Muriel embarks on a secret life, gambling on racehorses and discovering a love she never thought possible.",2024,20241h 59m,6.0,6.8K
tt8542964,Sleeping Dogs,"An ex-homicide detective with memory loss is forced to solve a brutal murder, only to uncover chilling secrets from his forgotten past.",2024,20241h 50m,6.2,28K
tt30953759,No Other Land,This film made by a Palestinian-Israeli collective shows the destruction of the occupied West Bank's Masafer Yatta by Israeli soldiers and the alliance which develops between the Palestinian activist Basel and Israeli journalist Yuval.,2024,20241h 32m,8.2,56K
tt5177114,Young Woman and the Sea,"The story of competitive swimmer Gertrude Ederle, who, in 1926, was the first woman to ever swim across the English Channel.",2024,20242h 9m,7.5,20K
tt30971388,If I Tell You,"Set in the Iron Range area of Minnesota, the story follows Michael, 12, a happy, friendly kid, whose life is changed the night his mom comes home with a black eye and bruised lip.",2024,,7.5,33
tt33366456,Corina,"Corina, a 20-year-old housebound woman, accidentally compromises her publishing company's famous book saga. To save her job and the company, she must overcome her fears and, aided by Carlos, embark on a journey to find a mysterious writer.",2024,20241h 36m,7.0,1.1K
tt15980138,Kishkindha Kaandam,"Strange events unfold in a monkey-inhabited village, prompting a newlywed pair and forest officials to embark on a mission to uncover the root cause of the peculiar disturbances.",2024,20242h 13m,8.0,17K
tt20212786,The Shrouds,"Karsh, an innovative businessman and grieving widower, builds a device to connect with the dead inside a burial shroud.",2024,20242h,5.7,9.5K
tt29272469,Golam,A mysterious death during work hours in an office puzzles all but only Investigator ASP Sandeep Krishna observes it as a murder.,2024,20242h,7.2,7.6K
tt30852970,Lover Stalker Killer,"In this twisting documentary, a mechanic tries online dating for the first time and meets a woman who takes romantic obsession to a deadly extreme.",2024,20241h 30m,7.0,15K
tt27367464,Kneecap,"When fate brings Belfast teacher JJ into the orbit of self-confessed ""low life scum"" Naoise and Liam Óg, the needle drops on a hip hop act like no other. Rapping in their native Irish, they lead a movement to save their mother tongue.",2024,20241h 45m,7.6,26K
tt3864060,Unstoppable,"Centers around the life of wrestler Anthony Robles, who was born with one leg and won a national championship in 2011 while competing at Arizona State University.",2024,20241h 56m,6.8,5.5K
tt12706836,Shell,"Desperate to reclaim her career, an once-beloved actress is drawn into the glamorous world of a wellness mogul, only to uncover the monstrous truth beneath its flawless surface.",2024,20241h 40m,4.9,4.6K
tt30476518,Big World,"Liu Chunhe, a young man with cerebral palsy, overcomes physical and mental barriers while fulfilling his grandmother's dream and discovering his life's purpose, leading to transformation and a fresh start.",2024,20242h 11m,7.6,3K
tt21188080,Lisa Frankenstein,"A coming of RAGE love story about a teenager and her crush, who happens to be a corpse. After a set of horrific circumstances bring him back to life, the two embark on a journey to find love, happiness - and a few missing body parts.",2024,20241h 41m,6.1,33K
tt28821371,MadS,"A teenager stops off to see his dealer to test a new drug before heading off for a night of partying. On the way home, he picks up an injured woman and the night takes a surreal turn.",2024,20241h 28m,6.3,13K
tt31711040,Look Back,"The overly confident Fujino and the shut-in Kyomoto couldn't be more different, but a love of drawing manga brings these two small-town girls together.",2024,202458m,7.8,23K
tt27679443,Reading Lolita in Tehran,A professor in revolutionary Iran gathers her most dedicated female students to study banned literary classics. Based on Azar Nafisi's beloved memoir.,2024,20241h 47m,6.2,1.4K
tt10236164,The Girl with the Needle,"Copenhagen 1919: A young worker finds herself unemployed and pregnant. She meets Dagmar, who runs an underground adoption agency. A strong connection grows but her world shatters when she stumbles on the shocking truth behind her work.",2024,20242h 3m,7.5,21K
tt27524853,Heresy,"In a medieval Dutch village, a young woman is caught between her faith, fanatic townsfolk and the dark forces lurking in the woods.",2024,20241h 1m,6.3,1.6K
tt23137904,Rebel Moon - Part Two: The Scargiver,"Kora and surviving warriors prepare to defend Veldt, their new home, alongside its people against the Realm. The warriors face their pasts, revealing their motivations before the Realm's forces arrive to crush the growing rebellion.",2024,20242h 2m,5.3,64K
tt24577462,AfrAId,The Pike family is selected to test a new home device: a digital assistant called AIA. AIA learns the family's behaviors and begins to anticipate their needs. And she can make sure nothing - and no one - gets in her family's way.,2024,20241h 24m,5.2,18K
