imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count,genre_hint,cleaned_story
tt9466114,The Idea of You,"Solène, a 40-year-old single mom, begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet.",2024,20241h 55m,6.3,88K,,sol year old single mom begins unexpected romance year old hayes campbell lead singer august moon hottest boy band planet
tt17526714,The Substance,"A fading celebrity takes a black-market drug: a cell-replicating substance that helps her create a younger, better version of herself.",2024,20242h 21m,7.2,453K,,fading celebrity takes black market drug cell replicating substance helps create younger better version
tt15314262,The Beekeeper,A former operative of a powerful organization embarks on a brutal campaign for vengeance.,2024,20241h 45m,6.3,183K,,former operative powerful organization embarks brutal campaign vengeance
tt8790086,Kraven the Hunter,"Kraven's complex relationship with his ruthless father, Nikolai Kravinoff, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",2024,20242h 7m,5.5,85K,,kraven complex relationship ruthless father nikolai kravinoff starts path vengeance brutal consequences motivating become greatest hunter world also one feared
tt1684562,The Fall Guy,"A stuntman, fresh off an almost career-ending accident, has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",2024,20242h 6m,6.8,270K,,stuntman fresh almost career ending accident track missing movie star solve conspiracy try win back love life still day job
tt1262426,Wicked,"Elphaba, a young woman ridiculed for her green skin, and Galinda, a popular girl, become friends at Shiz University in the Land of Oz. After an encounter with the Wonderful Wizard of Oz, their friendship reaches a crossroads.",2024,20242h 40m,7.3,255K,,elphaba young woman ridiculed green skin galinda popular girl become friends shiz university land encounter wonderful wizard friendship reaches crossroads
tt28015403,Heretic,Two young religious women are drawn into a game of cat-and-mouse in the house of a strange man.,2024,20241h 51m,7.0,233K,,two young religious women drawn game cat mouse house strange man
tt5040012,Nosferatu,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",2024,20242h 12m,7.1,272K,,gothic tale obsession haunted young woman terrifying vampire infatuated causing untold horror wake
tt3359350,Road House,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",2024,20242h 1m,6.2,189K,,ufc fighter dalton takes job bouncer florida keys roadhouse discover paradise seems
tt24169886,The Instigators,Follows two robbers who must go on the run with the help of one of their therapists after a theft doesn't go as planned.,2024,20241h 41m,6.2,45K,,follows two robbers must run help one therapists theft doesn planned
tt16426418,Challengers,"Tashi, a former tennis prodigy-turned-coach, transformed her husband into a champion. But to overcome a recent losing streak and redeem himself, he'll need to face off against his former best friend--Tashi's ex-boyfriend.",2024,20242h 11m,7.0,182K,,tashi former tennis prodigy turned coach transformed husband champion overcome recent losing streak redeem need face former best friend tashi boyfriend
tt29268110,Smile 2,"About to embark on a world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her past.",2024,20242h 7m,6.7,149K,,embark world tour global pop sensation skye riley begins experiencing increasingly terrifying inexplicable events overwhelmed escalating horrors pressures fame skye forced face past
tt12037194,Furiosa: A Mad Max Saga,"After being snatched from the Green Place of Many Mothers, while the tyrants Dementus and Immortan Joe fight for power and control, the young Furiosa must survive many trials as she puts together the means to find her way home.",2024,20242h 28m,7.4,324K,,snatched green place many mothers tyrants dementus immortan joe fight power control young furiosa must survive many trials puts together means find way home
tt12908150,The Life of Chuck,"A life-affirming, genre-bending story about three chapters in the life of an ordinary man named Charles Krantz.",2024,20241h 51m,7.3,76K,,life affirming genre bending story three chapters life ordinary man named charles krantz
tt17279496,Civil War,"In the midst of a U.S. civil war, four reporters make the dangerous trip to the capital to interview the president before he is overthrown.",2024,20241h 49m,7.0,272K,,midst civil war four reporters make dangerous trip capital interview president overthrown
tt11563598,A Complete Unknown,"In 1961, an unknown 19-year-old Bob Dylan arrives in New York City with his guitar and forges relationships with musical icons on his meteoric rise, culminating in a groundbreaking performance that reverberates around the world.",2024,20242h 21m,7.3,121K,,unknown year old bob dylan arrives new york city guitar forges relationships musical icons meteoric rise culminating groundbreaking performance reverberates around world
tt14858658,Blink Twice,"When tech billionaire Slater King meets cocktail waitress Frida at his fundraising gala, he invites her to join him and his friends on a dream vacation on his private island. As strange things start to happen, Frida questions her reality.",2024,20241h 42m,6.5,132K,,tech billionaire slater king meets cocktail waitress frida fundraising gala invites join friends dream vacation private island strange things start happen frida questions reality
tt22075376,Milk & Serial,A surprise birthday prank takes a turn for the worse when a popular social media duo must face the reality of the terrifying aftermath.,2024,20241h 2m,6.6,5.9K,,surprise birthday prank takes turn worse popular social media duo must face reality terrifying aftermath
tt23468450,Longlegs,"In pursuit of a serial killer, an FBI agent uncovers a series of occult clues that she must solve to end his terrifying killing spree.",2024,20241h 41m,6.5,230K,,pursuit serial killer fbi agent uncovers series occult clues must solve end terrifying killing spree
tt20202136,Descendants: The Rise of Red,"After the Queen of Hearts incites a coup in Auradon, her rebellious daughter, Red, and Cinderella's perfectionist daughter, Chloe, must team up and travel in time to undo the traumatic event that drove a young Queen of Hearts to villainy.",2024,20241h 35m,4.7,8.8K,,queen hearts incites coup auradon rebellious daughter red cinderella perfectionist daughter chloe must team travel time undo traumatic event drove young queen hearts villainy
tt16366836,Venom: The Last Dance,Eddie Brock and Venom must make a devastating decision as they're pursued by a mysterious military man and alien monsters from Venom's home world.,2024,20241h 50m,6.0,160K,,eddie brock venom must make devastating decision pursued mysterious military man alien monsters venom home world
tt8999762,The Brutalist,A visionary architect flees post-war Europe in 1947 for a brighter future in the United States and finds his life forever changed by a wealthy client.,2024,20243h 36m,7.2,161K,,visionary architect flees post war europe brighter future united states finds life forever changed wealthy client
tt13622970,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana must journey to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",2024,20241h 40m,6.3,128K,,receiving unexpected call wayfinding ancestors moana must journey far seas oceania dangerous long lost waters adventure unlike anything ever faced
tt30057084,Babygirl,A high-powered CEO puts her career and family on the line when she begins a torrid affair with her much-younger intern.,2024,20241h 54m,5.7,83K,,high powered ceo puts career family line begins torrid affair much younger intern
tt33175825,Attack on Titan: The Last Attack,"The fate of the world hangs in the balance as Eren unleashes the ultimate power of the Titans. With a burning determination to eliminate all who threaten Eldia, he leads an unstoppable army of Colossal Titans towards Marley.",2024,20242h 25m,9.0,33K,,fate world hangs balance eren unleashes ultimate power titans burning determination eliminate threaten eldia leads unstoppable army colossal titans towards marley
tt27403986,Juror #2,"While serving as a juror in a high-profile murder trial, a family man finds himself struggling with a serious moral dilemma, one he could use to sway the jury verdict and potentially convict or free the wrong killer.",2024,20241h 54m,7.0,129K,,serving juror high profile murder trial family man finds struggling serious moral dilemma one use sway jury verdict potentially convict free wrong killer
tt14539740,Godzilla X Kong: The New Empire,"Two ancient titans, Godzilla and Kong, clash in an epic battle as humans unravel their intertwined origins and connection to Skull Island's mysteries.",2024,20241h 55m,6.0,137K,,two ancient titans godzilla kong clash epic battle humans unravel intertwined origins connection skull island mysteries
tt10655524,It Ends with Us,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",2024,20242h 10m,6.3,104K,,woman first love suddenly reenters life relationship charming abusive neurosurgeon upended realizes must learn rely strength make impossible choice future
tt12584954,Twisters,"Kate Carter, a retired tornado-chaser and meteorologist, is persuaded to return to Oklahoma to work with a new team and new technologies.",2024,20242h 2m,6.5,198K,,kate carter retired tornado chaser meteorologist persuaded return oklahoma work new team new technologies
tt11301886,Rebel Ridge,A former Marine grapples his way through a web of small-town corruption when an attempt to post bail for his cousin escalates into a violent standoff with the local police chief.,2024,20242h 11m,6.8,104K,,former marine grapples way web small town corruption attempt post bail cousin escalates violent standoff local police chief
tt13433802,A Quiet Place: Day One,A young woman named Sam finds herself trapped in New York City during the early stages of an invasion by alien creatures with ultra-sensitive hearing.,2024,20241h 39m,6.2,180K,,young woman named sam finds trapped new york city early stages invasion alien creatures ultra sensitive hearing
tt7510222,Despicable Me 4,"Gru, Lucy, Margo, Edith, and Agnes welcome a new member to the family, Gru Jr., who is intent on tormenting his dad. Gru faces a new nemesis in Maxime Le Mal and his girlfriend Valentina, and the family is forced to go on the run.",2024,20241h 34m,6.2,83K,,gru lucy margo edith agnes welcome new member family gru intent tormenting dad gru faces new nemesis maxime mal girlfriend valentina family forced run
tt23149780,Eden,"Based on a factual account of a group of outsiders who settle on a remote island only to discover their greatest threat isn't the brutal climate or deadly wildlife, but each other.",2024,20242h 9m,6.5,47K,,based factual account group outsiders settle remote island discover greatest threat isn brutal climate deadly wildlife
tt21830902,Upgraded,"Ana, an ambitious intern at an art auction house in New York City, misrepresents herself to a handsome wealthy man as the director. As their romance develops, her deception creates challenges that threaten her career and relationship.",2024,20241h 44m,6.1,34K,,ana ambitious intern art auction house new york city misrepresents handsome wealthy man director romance develops deception creates challenges threaten career relationship
tt22048412,MaXXXine,"In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. But as a mysterious killer stalks the starlets of Hollywood, a trail of blood threatens to reveal her sinister past.",2024,20241h 43m,6.2,89K,,hollywood adult film star aspiring actress maxine minx finally gets big break mysterious killer stalks starlets hollywood trail blood threatens reveal sinister past
tt29713093,We Bury the Dead,"After a military catastrophe leaves Tasmania filled with partially reanimated corpses, a volunteer searching for her missing husband abandons recovery operations and travels south through isolated communities collapsing beneath guilt.",2024,20241h 35m,5.6,18K,,military catastrophe leaves tasmania filled partially reanimated corpses volunteer searching missing husband abandons recovery operations travels south isolated communities collapsing beneath guilt
tt1660648,Ricky Stanicky,"When three childhood best friends pull a prank that goes wrong, they invent the imaginary Ricky Stanicky to get them out of trouble. Twenty years later, they still use the nonexistent Ricky as a handy alibi for their immature behavior.",2024,20241h 53m,6.2,63K,,three childhood best friends pull prank goes wrong invent imaginary ricky stanicky get trouble twenty years later still use nonexistent ricky handy alibi immature behavior
tt21382296,Carry-On,A mysterious traveler blackmails a young TSA agent into letting a dangerous package slip through security and onto a Christmas Eve flight.,2024,20241h 59m,6.5,197K,,mysterious traveler blackmails young tsa agent letting dangerous package slip security onto christmas eve flight
tt18259086,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched, Team Sonic must seek out an unlikely alliance.",2024,20241h 50m,6.9,83K,,sonic knuckles tails reunite powerful new adversary shadow mysterious villain powers unlike anything faced abilities outmatched team sonic must seek unlikely alliance
tt17505010,Horizon: An American Saga - Chapter 1,"Chronicles a multi-faceted, 15-year span of pre-and post-Civil War expansion and settlement of the American west.",2024,20243h 1m,6.6,46K,,chronicles multi faceted year span pre post civil war expansion settlement american west
tt26470109,Oddity,A psychic medium attempts to uncover the truth behind her sister's murder at the site of the crime.,2024,20241h 38m,6.7,61K,,psychic medium attempts uncover truth behind sister murder site crime
tt14257582,Wolfs,"Two rival fixers cross paths when they're both called in to help cover up a prominent New York official's misstep. Over one explosive night, they'll have to set aside their petty grievances and their egos to finish the job.",2024,20241h 48m,6.5,106K,,two rival fixers cross paths called help cover prominent new york official misstep one explosive night set aside petty grievances egos finish job
tt11539996,Relay,A broker of lucrative payoffs between corrupt corporations and the individuals who threaten them breaks his own rules when a new client seeks his protection to stay alive.,2024,20241h 52m,7.0,39K,,broker lucrative payoffs corrupt corporations individuals threaten breaks rules new client seeks protection stay alive
tt11315808,Joker: Folie à Deux,"Struggling with his dual identity, failed comedian Arthur Fleck meets the love of his life, Harley Quinn, while incarcerated at Arkham State Hospital.",2024,20242h 18m,5.2,186K,,struggling dual identity failed comedian arthur fleck meets love life harley quinn incarcerated arkham state hospital
tt22408160,Kinds of Kindness,"A man seeks to break free from his predetermined path, a cop questions his wife's demeanor after her return from a supposed drowning, and a woman searches for an extraordinary individual prophesied to become a renowned spiritual guide.",2024,20242h 44m,6.4,73K,,man seeks break free predetermined path cop questions wife demeanor return supposed drowning woman searches extraordinary individual prophesied become renowned spiritual guide
tt27131358,We Live in Time,"After an unusual encounter, a talented chef and a recent divorcée fall in love and build the home and family they've always dreamed of, until a painful truth puts their love story to the test.",2024,20241h 48m,7.0,74K,,unusual encounter talented chef recent divorc fall love build home family always dreamed painful truth puts love story test
tt15552142,Caddo Lake,"When an 8-year-old girl disappears on Caddo Lake, a series of past deaths and disappearances begin to link together, altering a broken family's history.",2024,20241h 43m,6.8,58K,,year old girl disappears caddo lake series past deaths disappearances begin link together altering broken family history
tt20215234,Conclave,"When Cardinal Lawrence is tasked with leading the selection of a new Pope, he finds himself in a web of conspiracy and intrigue that could shake the very foundations of the Catholic Church.",2024,20242h,7.4,285K,,cardinal lawrence tasked leading selection new pope finds web conspiracy intrigue shake foundations catholic church
tt14577874,It's What's Inside,"A group of friends gather for a pre-wedding party that descends into an existential nightmare when an estranged friend arrives with a mysterious game that awakens long-hidden secrets, desires and grudges.",2024,20241h 43m,6.6,53K,,group friends gather pre wedding party descends existential nightmare estranged friend arrives mysterious game awakens long hidden secrets desires grudges
tt26446278,The Count of Monte Cristo,"After escaping from an island prison where he spent 14 years for being wrongly accused of state treason, Edmond Dantès returns as the count of Monte Cristo to exact revenge on the men who betrayed him.",2024,20242h 58m,7.6,50K,,escaping island prison spent years wrongly accused state treason edmond dant returns count monte cristo exact revenge men betrayed
tt26736843,The Watchers,"A young artist gets stranded in an extensive, immaculate forest in western Ireland, where, after finding shelter, she becomes trapped alongside three strangers, stalked by mysterious creatures each night.",2024,20241h 42m,5.7,72K,,young artist gets stranded extensive immaculate forest western ireland finding shelter becomes trapped alongside three strangers stalked mysterious creatures night
tt11152168,IF,A young girl who goes through a difficult experience begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.,2024,20241h 44m,6.4,68K,,young girl goes difficult experience begins see everyone imaginary friends left behind real life friends grown
tt27489557,Abigail,"After a group of criminals kidnap the ballerina daughter of a powerful underworld figure, they retreat to an isolated mansion, unaware that they're locked inside with no normal little girl.",2024,20241h 49m,6.5,122K,,group criminals kidnap ballerina daughter powerful underworld figure retreat isolated mansion unaware locked inside normal little girl
tt22022452,Inside Out 2,"A sequel that features Riley entering puberty and experiencing brand new, more complex emotions as a result. As Riley tries to adapt to her teenage years, her old emotions try to adapt to the possibility of being replaced.",2024,20241h 36m,7.5,256K,,sequel features riley entering puberty experiencing brand new complex emotions result riley tries adapt teenage years old emotions try adapt possibility replaced
tt24871974,Subservience,"A family man buys a domestic android after his wife's hospitalization. The android develops obsessive attachment, manipulates the household, eliminates perceived rivals, and ultimately attempts to claim his wife's heart literally.",2024,20241h 46m,5.4,37K,,family man buys domestic android wife hospitalization android develops obsessive attachment manipulates household eliminates perceived rivals ultimately attempts claim wife heart literally
tt4772188,Flow,"Cat is a solitary animal, but as its home is devastated by a great flood, he finds refuge on a boat populated by various species, and will have to team up with them despite their differences.",2024,20241h 25m,7.8,151K,,cat solitary animal home devastated great flood finds refuge boat populated various species team despite differences
tt8864596,Transformers One,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but who once were friends bonded like brothers who changed the fate of Cybertron forever.",2024,20241h 44m,7.6,68K,,untold origin story optimus prime megatron better known sworn enemies friends bonded like brothers changed fate cybertron forever
tt26753003,Trap,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.,2024,20241h 45m,5.8,169K,,father teen daughter attend pop concert realize entered center dark sinister event
tt15574270,I Saw the TV Glow,"In late-90s suburbia, a lonely teenager meets a girl at school who introduces him to a mysterious late-night T.V. show. As time goes on, however, questions begin to arise about why the show sometimes seems more real than their own lives.",2024,20241h 40m,5.8,47K,,late suburbia lonely teenager meets girl school introduces mysterious late night show time goes however questions begin arise show sometimes seems real lives
tt2049403,Beetlejuice Beetlejuice,"After a family tragedy, three generations of the Deetz family return home to Winter River. Still haunted by Beetlejuice, Lydia's life is turned upside down when her teenage daughter, Astrid, accidentally opens the portal to the Afterlife.",2024,20241h 45m,6.6,177K,,family tragedy three generations deetz family return home winter river still haunted beetlejuice lydia life turned upside teenage daughter astrid accidentally opens portal afterlife
tt12810074,Nightbitch,"A woman pauses her career to be a stay-at-home mom, but soon her domesticity takes a surreal turn.",2024,20241h 39m,5.5,25K,,woman pauses career stay home mom soon domesticity takes surreal turn
tt13452446,Damsel,"A dutiful damsel agrees to marry a handsome prince, only to find the royal family has recruited her as a sacrifice to repay an ancient debt.",2024,20241h 50m,6.1,121K,,dutiful damsel agrees marry handsome prince find royal family recruited sacrifice repay ancient debt
tt15682498,The Last Stand of Ellen Cole,Follow a nefarious land developer who gets more than he bargained for when he tries to intimidate an 80-year-old widow into abandoning her Montana ranch.,2024,20241h 37m,6.3,1.1K,,follow nefarious land developer gets bargained tries intimidate year old widow abandoning montana ranch
tt26548265,Maharaja,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds.",2024,20242h 21m,8.3,84K,,barber seeks vengeance home burglarized cryptically telling police lakshmi taken leaving uncertain person object quest recover elusive lakshmi unfolds
tt21823606,A Real Pain,"Mismatched cousins reunite for a tour through Poland to honor their beloved grandmother, but their old tensions resurface against the backdrop of their family history.",2024,20241h 30m,7.0,165K,,mismatched cousins reunite tour poland honor beloved grandmother old tensions resurface backdrop family history
tt27032708,Survive,A couple celebrates their son's birthday in the middle of the ocean on their boat. A violent storm hits and it brings up hungry creatures from the depths and they fight for their survival.,2024,20241h 30m,4.6,5.2K,,couple celebrates son birthday middle ocean boat violent storm hits brings hungry creatures depths fight survival
tt33353846,"Husband, Father, Killer: The Alyssa Pladl Story","Alyssa has a relationship with abusive Steven as a teen, has his child but gives it up for adoption. Years later, their daughter seeks them out, and Steven manipulates her into an affair, neglecting his family.",2024,20241h 27m,6.0,967,,alyssa relationship abusive steven teen child gives adoption years later daughter seeks steven manipulates affair neglecting family
tt13186482,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",2024,20241h 58m,6.6,84K,,mufasa cub lost alone meets sympathetic lion named taka heir royal bloodline chance meeting sets motion expansive journey group misfits searching destiny
tt15009428,Argylle,A reclusive author who writes espionage novels about a secret agent and a global spy syndicate realizes that the plot of the new book she's writing starts to mirror real-world events in real time.,2024,20242h 19m,5.6,101K,,reclusive author writes espionage novels secret agent global spy syndicate realizes plot new book writing starts mirror real world events real time
tt27802490,Exhuma,"Feng shui master Kim Sang-deok joins a shaman and a mortician to relocate a cursed ancestral grave, but the excavation unearths a colonial atrocity buried beneath the soil, forcing crew into a brutal confrontation with an immortal warrior.",2024,20242h 14m,6.9,30K,,feng shui master kim sang deok joins shaman mortician relocate cursed ancestral grave excavation unearths colonial atrocity buried beneath soil forcing crew brutal confrontation immortal warrior
tt14088510,Tarot,"When a group of friends recklessly violates the sacred rule of Tarot readings, they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one, they come face to face with fate and end up in a race against death.",2024,20241h 32m,4.8,40K,,group friends recklessly violates sacred rule tarot readings unknowingly unleash unspeakable evil trapped within cursed cards one one come face face fate end race death
tt14961016,I'm Still Here,A woman married to a former politician during the military dictatorship in Brazil is forced to reinvent herself and chart a new course for her family after a violent and arbitrary act.,2024,20242h 17m,8.1,170K,,woman married former politician military dictatorship brazil forced reinvent chart new course family violent arbitrary act
tt26625693,The Order,A series of bank robberies and car heists frightens communities in the Pacific Northwest. A lone FBI agent believes that the crimes were not the work of financially motivated criminals but rather a group of dangerous domestic terrorists.,2024,20241h 56m,6.8,64K,,series bank robberies car heists frightens communities pacific northwest lone fbi agent believes crimes work financially motivated criminals rather group dangerous domestic terrorists
tt10128846,Megalopolis,"The city of New Rome faces the duel between Cesar Catilina, a brilliant artist in favor of a Utopian future, and the greedy mayor Franklyn Cicero. Between them is Julia Cicero, with her loyalty divided between her father and her beloved.",2024,20242h 18m,4.7,43K,,city new rome faces duel cesar catilina brilliant artist favor utopian future greedy mayor franklyn cicero julia cicero loyalty divided father beloved
tt4919268,Bad Boys: Ride or Die,"When their late police captain gets linked to drug cartels, wisecracking Miami cops Mike Lowrey and Marcus Burnett embark on a dangerous mission to clear his name.",2024,20241h 55m,6.5,115K,,late police captain gets linked drug cartels wisecracking miami cops mike lowrey marcus burnett embark dangerous mission clear name
tt27196021,Small Things Like These,In 1985 devoted father Bill Furlong discovers disturbing secrets kept by the local convent and uncovers shocking truths of his own.,2024,20241h 38m,6.7,39K,,devoted father bill furlong discovers disturbing secrets kept local convent uncovers shocking truths
tt31795447,Ick,"Science teacher Hank's life changes when he reconnects with his first love and suspects a new student is his daughter, all while facing an alien threat in their town.",2024,20241h 33m,5.3,2.4K,,science teacher hank life changes reconnects first love suspects new student daughter facing alien threat town
tt11389872,Kingdom of the Planet of the Apes,"Many years after the reign of Caesar, a young ape goes on a journey that will lead him to question everything he's been taught about the past and make choices that will define a future for apes and humans alike.",2024,20242h 25m,6.8,171K,,many years reign caesar young ape goes journey lead question everything taught past make choices define future apes humans alike
tt22004344,Snack Shack,"Nebraska City, 1991, two best friends get the chance to run the swimming pool snack shack, that later comes to be the perfect scenario for transgression, fun, personal discovery and romance.",2024,20241h 52m,7.0,18K,,nebraska city two best friends get chance run swimming pool snack shack later comes perfect scenario transgression fun personal discovery romance
tt19864802,Land of Bad,A Delta Force team fights for survival as an Air Force drone pilot becomes its eyes in the sky.,2024,20241h 53m,6.6,60K,,delta force team fights survival air force drone pilot becomes eyes sky
tt8368368,The Apprentice,"A young man took over his father's real-estate business in 1970s and '80s New York, and got the helping hand of an infamous closeted gay lawyer who helped him turn this young man into a notorious legend. Based on true events.",2024,20242h 2m,7.1,75K,,young man took father real estate business new york got helping hand infamous closeted gay lawyer helped turn young man notorious legend based true events
tt4196566,The Deliverance,"An Indiana family discovers strange, demonic occurrences that convince them and their community that the house is a portal to hell.",2024,20241h 52m,5.1,26K,,indiana family discovers strange demonic occurrences convince community house portal hell
tt27665778,Horizon: An American Saga - Chapter 2,The continuation of one story of the settlement of the American west. It follows the further adventures of characters first featured in Horizon: An American Saga.,2024,20243h 10m,7.0,1.9K,,continuation one story settlement american west follows adventures characters first featured horizon american saga
tt19637052,Love Lies Bleeding,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou's criminal family.",2024,20241h 44m,6.6,65K,,reclusive gym manager lou falls hard jackie ambitious bodybuilder headed town vegas pursuit dream love ignites violence pulling deep web lou criminal family
tt18272208,Here,"A generational story about families and the special place they inhabit, sharing in love, loss, laughter, and life.",2024,20241h 44m,6.3,29K,,generational story families special place inhabit sharing love loss laughter life
tt13397574,Mothers' Instinct,"Alice and Celine live a traditional lifestyle with successful husbands and sons of the same age. Life's perfect harmony is suddenly shattered after a tragic accident. Guilt, suspicion and paranoia combine to unravel their sisterly bond.",2024,20241h 34m,6.3,25K,,alice celine live traditional lifestyle successful husbands sons age life perfect harmony suddenly shattered tragic accident guilt suspicion paranoia combine unravel sisterly bond
tt29137778,Homestead,"Amid chaos, ex-Green Beret joins prepper compound; love grows, truths arise, and a community unites.",2024,20241h 52m,5.2,5.6K,,amid chaos green beret joins prepper compound love grows truths arise community unites
tt26783625,Bone Lake,"A couple's vacation at a secluded estate is upended when they're forced to share the mansion with a mysterious couple. A dream getaway spirals into a nightmarish maze of sex, lies, and manipulation, triggering a battle for survival.",2024,20241h 34m,5.6,15K,,couple vacation secluded estate upended forced share mansion mysterious couple dream getaway spirals nightmarish maze sex lies manipulation triggering battle survival
tt27657135,Saturday Night,"At 11:30pm on October 11th, 1975, a ferocious troupe of young comedians and writers changed television forever. Find out what happened behind the scenes in the 90 minutes leading up to the first broadcast of Saturday Night Live (1975).",2024,20241h 49m,6.8,40K,,october ferocious troupe young comedians writers changed television forever find happened behind scenes minutes leading first broadcast saturday night live
tt32881442,Monkey's Magic Merry Go Round,"A children's TV show host, ensnared in a case of amnesia, must confront his missing memories as his puppet co-stars turn on him.",2024,20241h 31m,6.0,266,,children show host ensnared case amnesia must confront missing memories puppet stars turn
tt21692408,Kung Fu Panda 4,"After Po is tapped to become the Spiritual Leader of the Valley of Peace, he needs to find and train a new Dragon Warrior, while a wicked sorceress plans to re-summon all the master villains whom Po has vanquished to the spirit realm.",2024,20241h 34m,6.3,84K,,tapped become spiritual leader valley peace needs find train new dragon warrior wicked sorceress plans summon master villains vanquished spirit realm
tt11057302,Madame Web,"Forced to confront her past, Cassandra Webb, a Manhattan paramedic that may have clairvoyant abilities, forms a relationship with three young women destined for powerful futures, if they can survive their threatening present.",2024,20241h 56m,4.1,117K,,forced confront past cassandra webb manhattan paramedic may clairvoyant abilities forms relationship three young women destined powerful futures survive threatening present
tt18559464,My Old Ass,"A mushroom trip brings free-spirited Elliott face-to-face with her 39-year-old self. But when Elliott's ""old ass"" delivers warnings to her younger self, Elliott realizes she has to rethink everything about her family, life and love.",2024,20241h 29m,6.9,48K,,mushroom trip brings free spirited elliott face face year old self elliott old ass delivers warnings younger self elliott realizes rethink everything family life love
tt23802194,72 Hours,"Two brothers, one an FBI agent and the other an international money launderer, put aside their differences and band together to save their family by going after a perilous extraction deep in kingpin territory.",2024,20241h 27m,4.1,417,,two brothers one fbi agent international money launderer put aside differences band together save family going perilous extraction deep kingpin territory
tt14824600,The Lord of the Rings: The War of the Rohirrim,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",2024,20242h 14m,6.3,41K,,sudden attack wulf clever traitorous lord rohan seeking vengeance death father forces helm hammerhand king rohan people make daring last stand ancient stronghold hornburg
tt14948432,Red One,"After Santa Claus is kidnapped, the North Pole's Head of Security must team up with a notorious hacker in a globe-trotting, action-packed mission to save Christmas.",2024,20242h 3m,6.2,161K,,santa claus kidnapped north pole head security must team notorious hacker globe trotting action packed mission save christmas
tt27431598,Bramayugam,"Thevan, a folk singer of the Paanan caste, has a fateful encounter when escaping slavery, leading to him discovering an ancient traditional mansion altering his destiny.",2024,20242h 19m,7.7,18K,,thevan folk singer paanan caste fateful encounter escaping slavery leading discovering ancient traditional mansion altering destiny
tt1121948,The Killer,"After being betrayed by her master, a disillusioned assassin takes one final shot with the intention of using the money to help a musician she accidentally blinded regain vision.",2024,20242h 6m,5.7,19K,,betrayed master disillusioned assassin takes one final shot intention using money help musician accidentally blinded regain vision
tt4978420,Borderlands,"An infamous bounty hunter returns to her childhood home, the chaotic planet Pandora, and forms an unlikely alliance with a team of misfits to find the missing daughter of the most powerful man in the universe.",2024,20241h 41m,4.7,59K,,infamous bounty hunter returns childhood home chaotic planet pandora forms unlikely alliance team misfits find missing daughter powerful man universe
tt10245072,Salem's Lot,"An author returns to his hometown of Jerusalem's Lot in search of inspiration for his next book, only to discover that the townspeople are being attacked by a bloodthirsty vampire.",2024,20241h 54m,5.6,42K,,author returns hometown jerusalem lot search inspiration next book discover townspeople attacked bloodthirsty vampire
tt27911000,Terrifier 3,Art the Clown is set to unleash chaos on the unsuspecting residents of Miles County as they peacefully drift off to sleep on Christmas Eve.,2024,20242h 5m,6.2,64K,,art clown set unleash chaos unsuspecting residents miles county peacefully drift sleep christmas eve
tt30505698,Friendship,A suburban dad falls hard for his charismatic new neighbor.,2024,20241h 40m,6.6,41K,,suburban dad falls hard charismatic new neighbor
